id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
28348939,Leighton Apartment - World Trade #1 (禮寓 - 世貿館 #1),170865474,Chun Hung,,Wan Chai,22.28033,114.18428,Private room,399,7,22,2019-07-24,1.78,2,0
28350606,Bright Sea View Apartment,9240253,Sandra,,Central & Western,22.2857,114.13436,Entire home/apt,1190,3,4,2018-12-13,0.39,1,0
28353722,Charming new apartment downtown HK sheung wan,51496851,Jasmine,,Central & Western,22.28326,114.15064,Entire home/apt,799,3,2,2019-05-26,0.16,1,0
28358039,石屎森林以外,214106783,Sam,,Tai Po,22.47023,114.15019,Private room,266,2,10,2019-05-05,0.85,1,110
28359289,"沙田站希爾頓中心男上鋪地鐵5分鐘
Sha Tin 5min to MRT bunk bed Male",20397630,Ng,,Sha Tin,22.37839,114.18739,Shared room,78,90,0,,,1,84
28372300,紅館客棧 Spin Hotel 9 - 標準雙人床房 Double bed room*** 全新裝修,166183091,Pineapple,,Yau Tsim Mong,22.31668,114.17119,Private room,352,1,18,2019-07-28,1.49,10,56
28372626,『尖沙咀』独立舒适4人间·有独立卫生间·〖近The one &美丽华〗·【红磡体育馆】,168079683,Todd,,Yau Tsim Mong,22.30201,114.17571,Private room,665,1,18,2019-08-12,1.46,7,79
28373336,⭐❤1 BR COUPLES HOME-2GUEST-MONGKOK/P. EDWARD MTR❤⭐,128901758,Wilson,,Yau Tsim Mong,22.32146,114.16906,Entire home/apt,399,10,16,2019-08-05,1.32,7,288
28376574,Nice flat with private rooftop in wan chai,214233171,Fodil,,Wan Chai,22.27623,114.16906,Entire home/apt,697,2,0,,,1,46
28377039,紅館客棧 Spin Hotel 7 - 標準雙床房 Twin bed room*** 全新裝修,166183091,Pineapple,,Yau Tsim Mong,22.31792,114.17114,Private room,352,1,13,2019-07-13,1.07,10,78
28377127,紅館客棧 Spin Hotel 5 - 標準雙床房  Twin bed room *** 全新裝修,166183091,Pineapple,,Yau Tsim Mong,22.31807,114.17079,Private room,352,1,9,2019-06-18,0.76,10,86
28377908,Stunningly furnished large loft-style apartment,28956253,Alice,,Central & Western,22.28854,114.14002,Entire home/apt,1049,10,1,2019-04-08,0.18,1,156
28382887,"HL707(Double RM)Mong Kok MTR STATION,FREE WI-FI",24215902,Sam,,Yau Tsim Mong,22.31471,114.17152,Private room,352,1,0,,,50,365
28383451,"HL703(Double RM)Mong Kok MTR STATION,FREE WI-FI",24215902,Sam,,Yau Tsim Mong,22.31411,114.17007,Private room,352,1,1,2018-12-06,0.10,50,365
28383858,"HL701(Double RM)Mong Kok MTR STATION,FREE WI-FI",24215902,Sam,,Yau Tsim Mong,22.31608,114.1699,Private room,352,1,1,2018-12-30,0.11,50,365
28384354,"HL702(Double RM)Mong Kok MTR STATION,FREE WI-FI",24215902,Sam,,Yau Tsim Mong,22.31423,114.17142,Private room,446,1,6,2019-05-26,0.51,50,365
28384566,九龍-土瓜灣 馬頭圍下鄉道8號,213872446,Junjie,,Kowloon City,22.3169,114.18899,Entire home/apt,579,1,10,2018-09-22,0.81,1,0
28385266,"HL704(Double RM)Mong Kok MTR STATION,FREE WI-FI",24215902,Sam,,Yau Tsim Mong,22.31572,114.1709,Private room,399,1,2,2019-01-01,0.16,50,365
28385526,"HL706(Double RM)Mong Kok MTR STATION,FREE WI-FI",24215902,Sam,,Yau Tsim Mong,22.31452,114.17098,Private room,352,1,2,2018-11-26,0.19,50,365
28387090,紅館客棧 Spin Hotel B - 標準雙人床房 Double bed room***全新裝修,166183091,Pineapple,,Yau Tsim Mong,22.31732,114.17109,Private room,352,1,2,2019-06-30,0.17,10,0
28392177,One bedroom apartment with large outdoor patio,119610803,Evan,,Central & Western,22.28498,114.14144,Entire home/apt,548,1,2,2018-11-13,0.18,1,180
28392287,"坐擁尖沙嘴市中心地段,CP值超高,鄰近海港城及美麗華購物商場,四週也是多國美食餐廳,令你樂而忘返!",50267395,Kin,,Yau Tsim Mong,22.30064,114.17348,Entire home/apt,947,1,57,2019-09-02,4.60,7,305
28394362,Bright and Spacious 1bedroom (ideal location),10453463,Lucas,,Central & Western,22.28455,114.15225,Entire home/apt,799,2,9,2019-06-09,0.86,1,69
28394752,Amazing apartment overlooking temple street,54710192,Espen,,Yau Tsim Mong,22.31213,114.16997,Entire home/apt,853,3,1,2018-09-24,0.08,1,362
28398447,『香港尖沙咀』舒适3人房·独立洗手间·〖近The one&美丽华〗·【红磡体育馆】·步行可到千禧,168079683,Todd,,Yau Tsim Mong,22.30304,114.1751,Private room,493,1,9,2019-05-04,0.76,7,79
28398723,Entire flat available for family. In Kennedy Town,132645620,Ena,,Central & Western,22.28079,114.1282,Entire home/apt,501,2,2,2019-02-07,0.23,1,72
28398940,【友格調House·】尖沙咀舒適陽光三人房/近紅磡体育馆&美丽华广场&Theone,168079683,Todd,,Yau Tsim Mong,22.30025,114.17911,Private room,493,1,21,2019-06-25,1.70,7,79
28402495,Boutique Style Apartment with Roof Top,18699046,Tiffany,,Central & Western,22.28483,114.15212,Entire home/apt,697,3,1,2018-09-17,0.08,1,0
28403026,Cosy room in Sheung Wan,32708305,Camille,,Central & Western,22.28555,114.14862,Private room,493,4,0,,,1,0
28420583,Flat Great for 3 ppl with wardrobe -19B,4650574,Jimmy,,Yau Tsim Mong,22.31888,114.17152,Entire home/apt,532,28,1,2019-01-20,0.12,12,365
28422577,Sham Sui Po - Near Olympic MTR - Room for 2 ( sp4c,97240131,Jov,,Sham Shui Po,22.32719,114.16195,Private room,251,29,0,,,268,364
28424234,2) 1min to Wan Chai MTR! 灣仔雙人房 한국어,10254437,Mi,,Wan Chai,22.27728,114.17266,Entire home/apt,501,1,58,2019-09-06,4.77,15,79
28424950,"SMART & CENTRAL STUDIOS, MERCER STREET",138649185,Paridhi,,Central & Western,22.28612,114.15082,Entire home/apt,799,60,0,,,123,364
28425373,"Tsimshatsui, TST , room for 2 persons   !!!  (T5e)",97240131,Jov,,Yau Tsim Mong,22.29796,114.1716,Private room,219,29,0,,,268,364
28427920,3) 1min to Wan Chai MTR! 灣仔雙人房 한국어,10254437,Mi,,Wan Chai,22.27863,114.1733,Entire home/apt,501,1,56,2019-09-01,4.54,15,83
28430357,Urban Delight on Hennessy Wan Chai - Cozy 2 BR,30703209,Simon,,Wan Chai,22.2774,114.17758,Entire home/apt,979,2,38,2019-05-24,3.07,4,39
28433416,Serviced Apartment with Harbour View,65898631,Cherise,,Yau Tsim Mong,22.30058,114.1848,Private room,540,4,2,2018-11-02,0.17,1,0
28441781,Spacepod for single at city center 1min walk metro,194240321,Cyrus,,Yau Tsim Mong,22.32136,114.17106,Hotel room,78,1,53,2019-08-04,4.38,9,55
28442122,#70 ❤ Female dormitory ❤ 2 min to Yau Ma Tei MTR!,198109516,Yumi,,Yau Tsim Mong,22.31278,114.16975,Private room,211,300,3,2019-04-14,0.36,43,365
28445470,Studio Mid-level Central - Soho,88365571,Sandra,,Central & Western,22.28091,114.15266,Entire home/apt,752,2,7,2019-05-05,0.58,1,7
28449723,Mong Kok旺角西洋菜南街舒適2人房A,161669067,Yuen King,,Yau Tsim Mong,22.31847,114.17144,Private room,446,1,40,2019-09-02,3.31,8,135
28453855,Double Room (Whole Sunshine International Hotel),214793286,Wilson,,Yau Tsim Mong,22.29754,114.17326,Private room,799,2,5,2019-02-26,0.46,19,91
28455064,"CHARMING STUDIO ON QUEEN'S STREET, CENTRAL",138649185,Paridhi,,Wan Chai,22.28063,114.18689,Entire home/apt,470,30,0,,,123,364
28460671,Mong Kok旺角西洋菜南街舒適2人房 B,161669067,Yuen King,,Yau Tsim Mong,22.31833,114.17102,Private room,478,1,57,2019-08-10,4.60,8,357
28461114,Mong Kok旺角西洋菜南街舒適2人房 C,161669067,Yuen King,,Yau Tsim Mong,22.31727,114.16969,Private room,501,1,47,2019-08-07,3.98,8,168
28461344,"New! (Mong Kok) Luxury 3RM 9ppls, 2mins to MTR",19041009,Icy,,Yau Tsim Mong,22.31873,114.16938,Entire home/apt,1151,2,12,2019-04-24,1.10,3,300
28462440,Mong Kok旺角西洋菜南街舒適寧靜2人房 D,161669067,Yuen King,,Yau Tsim Mong,22.31809,114.16961,Private room,478,1,36,2019-08-09,2.91,8,354
28474777,有窗双层床红色,187734311,Lulu,,Wan Chai,22.27892,114.18194,Private room,274,1,30,2019-08-18,2.45,9,168
28479134,Sheung Wan Soho flat on 20F with city view,121404007,Gladys,,Central & Western,22.28633,114.14666,Private room,540,1,21,2019-07-20,1.79,2,176
28480180,Hong Kong Apartment,125071025,Deepti,,Central & Western,22.27825,114.15192,Private room,603,1,15,2019-04-28,1.27,1,90
28481167,Cozy room on the Island,45858469,Xiaobing,,Central & Western,22.28377,114.12668,Private room,986,1,0,,,1,0
28483271,"STUDIOS ON SHU KEK STREET, NORTH POINT",138649185,Paridhi,,Eastern,22.29052,114.20418,Entire home/apt,446,30,0,,,123,364
28484211,Knight hub Rm1 ( 4 people 人) centre of TST,196136739,Knight Hub,,Yau Tsim Mong,22.29807,114.17089,Private room,650,1,35,2019-08-14,2.90,7,163
28484558,港岛中上环地铁站上盖超大卧室电梯高级公寓/邻近维港海边【地铁/电车/码头/巴士总站1分钟可达】,52776135,Chi Lee,,Central & Western,22.28655,114.14994,Entire home/apt,579,1,4,2019-03-02,0.35,3,164
28486248,"Spacious Duplex Loft near Mongkok 4-5pax
旺角附近,罕有複式",160416777,K.K.,,Yau Tsim Mong,22.32416,114.16269,Entire home/apt,1159,1,110,2019-09-03,9.09,5,247
28500742,Newly renovated - Small Studio Flat,6067974,Wilson,,Eastern,22.28778,114.19275,Entire home/apt,1002,30,0,,,29,89
28506850,Wan Chai - Flat share(mh2d),4584648,Ivy,,Wan Chai,22.27878,114.17907,Private room,211,30,0,,,111,90
28515376,"Convenient for 5ppl In Happy Valley! 
Large Toilet",10329348,Joyce,,Wan Chai,22.26901,114.18411,Entire home/apt,799,1,22,2019-05-22,1.85,1,0
28523256,"独处寧静空间, 停泊,充电,再出發,交通便利,銀行酒楼超市餐厅附近,炮台山站",111340855,Times Square,,Eastern,22.29078,114.19557,Private room,298,2,17,2019-07-26,1.44,1,27
28524445,Super Convenient Room near Lantau & HK Airport #2,100658395,May,,Islands,22.27783,113.93538,Private room,423,1,29,2019-02-02,2.35,2,0
28526041,銅羅灣舒適溫馨家庭海景煙花渡假房,140569836,Yinsan,,Wan Chai,22.28137,114.18148,Entire home/apt,1996,1,25,2019-07-13,2.77,1,80
